Amount,Hour,PreviousTransactions,International,NewDevice,HighRiskCountry,Fraud
8790.07,7,32,1,0,1,1
13899.34,13,9,0,0,1,1
3333.5,4,6,0,1,0,0
13120.8,9,14,1,1,0,1
4560.74,20,1,0,0,0,0
13112.69,4,10,0,1,0,1
5416.42,19,39,1,0,0,0
6024.37,6,11,1,0,0,0
13060.65,11,9,1,1,1,1
9659.82,12,17,1,0,0,0
14305.94,12,20,1,0,0,0
9668.61,14,21,0,1,1,1
8294.84,2,36,1,0,1,1
12778.11,22,2,0,1,0,1
14352.06,4,27,1,0,1,1
3058.99,21,27,1,0,1,1
8518.44,10,30,1,1,1,1
5129.17,15,36,1,0,1,1
9177.5,1,7,0,1,1,1
11403.83,20,11,1,1,1,1
10221.4,6,36,0,1,1,1
7559.14,4,11,1,1,0,1
4397.93,18,36,0,0,0,0
13004.78,15,12,0,0,1,1
122.92,15,27,1,0,0,0
4230.5,5,32,1,0,1,1
2501.3,9,14,1,0,0,0
14576.42,16,24,1,1,1,1
1324.48,6,4,1,1,0,0
1254.33,3,18,0,1,0,0
10949.92,3,18,0,1,1,1
5678.67,4,34,1,0,1,1
8190.59,5,9,0,0,0,0
11740.26,0,15,1,0,0,1
13947.66,10,33,1,1,1,1
4255.26,0,38,0,1,1,1
13824.0,11,15,1,0,0,0
8328.82,12,17,1,0,0,0
4753.24,23,23,1,1,0,0
485.97,16,7,1,0,0,0
4806.39,21,32,0,1,0,0
5664.7,13,32,0,0,1,1
10352.25,20,40,0,1,0,0
4256.36,10,4,0,0,0,0
2542.41,12,30,1,0,0,0
10635.88,18,19,0,0,1,1
10160.16,9,25,0,0,1,1
10158.62,14,40,0,1,0,0
10402.61,14,10,1,1,0,1
7272.3,23,24,0,1,0,0
12755.99,8,3,1,0,0,0
2016.17,7,3,0,1,1,1
13208.3,11,27,0,0,0,0
11504.97,16,2,0,1,0,1
13419.07,5,22,1,0,0,0
2823.24,9,35,1,1,1,1
2021.14,23,23,1,0,0,0
12508.83,6,16,0,1,1,1
9380.37,23,39,1,0,0,1
14355.69,20,31,1,1,1,1
305.94,18,24,0,0,1,0
3113.98,9,25,0,0,1,0
510.87,3,9,0,0,1,1
1292.43,4,13,0,0,1,0
5099.98,2,34,0,1,1,1
6410.6,5,1,0,1,1,1
10122.99,14,35,0,1,0,0
7386.35,23,29,1,0,1,1
7231.74,19,33,0,0,0,0
13045.79,22,6,0,0,0,0
13718.58,12,12,1,0,0,0
13255.29,9,6,0,1,1,1
6457.77,22,13,0,0,1,0
5177.34,14,11,1,1,1,1
4143.26,4,28,1,1,0,1
6830.92,22,33,1,0,0,0
6566.19,7,0,0,0,0,0
9908.89,2,21,1,0,0,1
7152.26,7,26,0,1,1,1
10406.89,20,36,0,0,0,0
813.99,13,1,1,0,1,1
7138.18,8,16,0,1,1,1
487.87,2,24,0,0,1,1
347.83,12,6,0,1,1,1
6670.7,23,38,1,0,1,1
6763.62,17,4,0,0,0,0
1732.18,4,28,0,0,0,0
4439.22,13,35,0,0,0,0
10029.97,6,27,1,0,0,0
5962.13,16,11,1,1,0,1
7476.43,10,15,0,1,1,1
9891.3,9,7,0,1,1,1
12003.74,8,26,1,0,1,1
3071.21,21,23,0,1,0,0
1454.43,15,19,0,0,1,0
10648.66,5,39,1,1,0,1
5844.95,12,9,1,1,1,1
14093.96,11,23,0,1,0,0
5461.38,21,38,1,1,1,1
6364.55,19,17,0,0,1,1
6223.84,23,0,1,1,1,1
13929.01,9,22,0,1,1,1
14003.87,17,26,0,0,1,1
2084.43,7,10,0,0,1,0
12845.87,12,10,1,1,1,1
569.45,10,0,1,1,0,1
8131.54,18,39,1,1,0,1
2935.68,0,3,0,1,0,0
4566.0,8,15,1,1,0,0
13180.61,23,15,0,1,0,1
13072.97,7,29,1,1,1,1
10543.6,13,8,0,0,1,1
14147.49,3,2,0,0,1,1
9359.43,23,39,1,1,1,1
7162.2,13,23,1,0,0,0
14123.11,11,0,1,1,0,1
12288.83,10,24,0,0,0,0
323.94,13,38,0,0,1,0
12066.81,2,9,1,0,1,1
14651.11,3,6,0,1,0,1
4518.33,23,0,0,1,1,1
13916.49,1,36,0,0,0,0
9354.2,10,26,0,1,0,0
12021.74,4,10,1,1,0,1
12912.57,4,38,1,0,1,1
7565.54,0,12,0,1,0,0
8684.57,8,20,0,0,0,0
8207.87,3,0,0,1,1,1
2223.1,16,4,1,1,0,1
3694.51,23,37,1,1,1,1
12032.72,8,32,1,0,1,1
1115.98,14,15,1,0,0,0
12810.56,19,10,1,0,0,0
1700.03,1,8,1,0,1,1
8560.56,4,18,0,1,0,1
1743.23,7,35,0,1,0,0
4903.75,13,2,1,1,0,0
3238.24,20,17,0,1,0,0
12982.75,17,3,0,1,0,0
8142.09,12,12,1,0,1,1
1493.95,13,39,0,1,1,1
1191.13,5,28,1,0,0,0
9739.21,20,33,1,1,0,1
5532.93,6,12,0,1,0,0
9830.84,8,4,1,1,0,1
98.0,23,1,1,1,0,0
6624.59,16,35,1,1,0,1
7737.96,15,0,1,0,1,1
618.64,5,34,1,1,0,0
4640.94,21,26,1,0,1,1
2597.82,8,10,1,0,0,0
11619.54,2,25,0,1,0,1
4988.16,8,13,1,0,1,1
12188.92,7,5,1,1,0,1
11048.95,19,13,0,1,1,1
6688.33,20,9,0,0,0,0
14042.1,2,17,0,1,0,1
1406.18,17,18,1,1,1,1
2939.34,5,5,0,0,1,0
13043.37,13,14,0,0,1,1
3004.52,9,9,1,1,1,1
14495.72,12,3,1,0,0,0
11487.67,16,5,0,1,0,0
4847.93,14,31,1,0,0,0
9977.83,10,8,0,1,0,0
8664.44,10,15,1,1,0,1
14803.22,20,16,1,0,0,0
13517.76,2,32,1,1,1,1
5505.73,21,38,0,0,0,0
4757.91,10,11,0,0,0,0
7251.29,7,33,1,0,0,0
8068.56,22,31,0,1,0,0
7574.64,5,33,1,1,0,1
3128.08,4,39,0,1,1,1
13874.23,7,23,1,0,1,1
10046.3,17,18,1,1,1,1
5075.0,13,7,1,0,0,0
1618.93,19,20,1,0,0,0
14674.4,21,37,0,1,0,0
12664.97,8,19,0,1,0,0
5719.63,7,8,1,0,1,1
14724.19,21,8,1,1,0,1
2764.96,5,7,0,1,0,0
8461.62,21,5,1,1,0,1
3002.92,2,25,0,0,0,0
6038.32,10,35,1,1,1,1
14935.61,15,3,1,0,0,0
7920.29,14,4,1,0,1,1
9701.25,0,10,1,1,1,1
7884.17,12,40,0,0,1,0
6232.5,13,18,1,0,1,1
12865.06,4,5,0,1,1,1
13881.58,20,16,0,0,1,1
12158.39,6,22,0,0,1,1
11677.45,1,11,0,1,0,1
3685.1,8,0,0,0,0,0
7255.23,12,16,1,0,1,1
9739.92,11,23,1,1,1,1
11188.86,23,15,0,1,1,1
8411.71,3,19,0,1,1,1
2114.38,15,9,0,0,0,0
2815.38,13,11,0,0,0,0
4679.05,19,19,0,1,1,1
8225.2,2,39,1,1,1,1
2032.68,19,4,0,1,1,1
10268.98,18,18,1,0,1,1
2296.46,3,34,1,0,1,1
9173.9,18,15,1,0,1,1
11517.07,9,19,1,1,0,1
14492.19,5,39,0,0,1,1
9576.33,10,38,0,0,0,0
509.09,4,7,1,0,0,0
2125.45,8,24,0,0,0,0
11417.88,11,29,1,0,1,1
13035.83,12,37,1,0,0,0
8761.61,20,12,1,0,0,1
13171.54,11,14,1,0,1,1
10847.22,5,26,1,0,1,1
1785.09,17,4,0,0,0,0
8395.46,13,31,1,1,1,1
10582.28,4,15,0,1,0,1
12565.96,1,12,1,1,0,1
14540.07,13,0,0,0,0,0
4570.13,7,36,0,1,0,0
9628.45,13,33,1,1,1,1
5217.68,5,15,1,0,1,1
13048.08,20,39,1,0,0,1
7653.05,16,9,0,1,1,1
244.13,11,25,1,0,0,0
6877.97,16,7,1,1,0,1
4741.54,10,21,1,1,0,0
13893.38,2,31,1,0,0,1
7036.29,20,25,1,0,1,1
14506.61,17,4,1,1,1,1
13838.16,0,3,1,1,0,1
7625.0,3,15,0,0,1,1
1366.2,8,0,1,1,1,1
7463.11,15,11,0,1,1,1
1351.58,2,18,1,0,0,0
4429.16,23,31,0,1,1,1
11766.27,7,5,0,0,0,0
3164.34,8,15,1,0,0,0
6066.17,19,36,0,1,1,1
3281.1,20,9,1,1,0,0
296.73,9,5,0,1,0,0
5043.72,18,40,0,0,1,0
5577.41,17,36,1,0,1,1
141.26,20,26,1,0,0,0
6432.62,17,4,0,0,1,0
4799.19,4,13,0,0,1,0
6269.05,5,37,0,1,1,1
9203.29,20,29,1,1,0,1
7131.07,18,25,1,1,0,1
4942.77,12,37,0,0,0,0
2129.63,22,22,1,1,1,1
1675.95,11,35,0,0,1,0
9599.53,15,25,0,0,1,1
2280.52,14,29,1,1,0,0
5013.51,1,10,1,1,0,1
9700.31,21,10,1,1,1,1
7193.65,11,39,1,0,0,0
7847.31,7,7,1,0,1,1
9602.02,20,31,0,0,0,0
13550.67,15,39,1,1,1,1
6583.02,22,9,1,1,1,1
747.23,3,4,0,0,1,0
3622.49,23,9,0,0,0,0
9870.37,17,40,0,1,1,1
7092.54,18,25,0,1,1,1
8470.24,16,19,0,0,1,1
14112.79,23,24,0,1,0,1
13584.39,16,2,1,0,1,1
1813.68,1,2,1,0,0,0
12782.68,22,34,1,1,0,1
11251.12,7,37,0,1,1,1
14261.41,10,24,0,0,1,1
5593.81,20,29,1,0,1,1
3001.98,0,38,0,1,0,0
3305.5,13,8,0,1,0,0
7450.31,13,12,1,1,1,1
10624.99,6,9,0,1,1,1
11431.31,18,10,0,1,0,1
12216.23,14,11,0,1,0,0
6437.42,13,35,0,1,0,0
10947.69,2,32,0,1,1,1
6262.13,16,12,0,1,0,0
12154.14,13,2,1,0,0,0
5188.27,1,6,1,1,0,1
6440.67,14,30,0,1,1,1
11452.34,2,28,1,1,1,1
309.7,15,17,0,1,0,0
12970.47,6,21,1,1,1,1
5948.1,5,4,1,0,1,1
10691.87,16,30,1,0,0,0
8185.16,3,40,1,1,0,1
5702.32,2,18,0,1,1,1
12592.96,20,18,1,0,1,1
7056.46,2,12,0,1,0,0
8442.33,5,30,1,0,0,1
6347.16,18,2,1,0,0,0
1074.21,18,39,1,0,1,1
8535.28,6,13,0,0,0,0
2678.88,0,20,1,1,1,1
13316.37,6,33,1,0,0,0
2342.29,3,34,1,1,0,1
4126.31,17,11,0,0,1,0
9751.77,22,8,0,1,0,1
4856.01,13,33,0,0,0,0
4848.2,21,39,0,1,1,1
3963.85,3,11,0,0,1,0
6053.61,20,36,0,1,0,0
3028.49,18,34,0,0,1,0
4588.5,7,20,0,1,0,0
378.68,4,1,0,0,1,0
7713.94,3,13,0,1,0,0
11155.22,18,10,0,0,0,0
6957.45,10,22,0,1,0,0
2979.23,4,7,0,1,1,1
10581.14,13,5,0,0,0,0
11914.23,9,2,1,0,0,0
13182.8,18,36,0,1,0,0
11060.17,5,3,1,0,0,0
3885.23,7,35,1,1,0,0
5961.48,2,8,0,1,0,1
14994.01,20,19,0,1,0,1
46.59,18,34,1,0,0,0
8052.63,7,19,1,0,1,1
1653.92,23,12,0,1,0,0
11940.36,13,12,1,1,1,1
2899.54,21,13,1,0,0,0
11799.93,9,0,1,1,0,1
14647.26,22,15,0,0,0,0
13668.22,8,14,0,1,0,0
11240.89,21,1,1,1,0,1
10306.97,15,37,0,0,1,1
3493.13,9,24,0,1,1,1
12999.7,21,32,0,0,0,0
8433.37,21,3,0,1,0,1
11728.65,23,38,0,1,0,0
10072.49,7,33,0,0,1,1
5186.15,4,6,0,1,0,0
2203.3,9,36,1,1,0,0
10243.74,19,30,0,0,0,0
11803.82,2,8,0,1,1,1
13782.27,2,15,1,0,1,1
2128.96,4,14,1,0,0,0
6253.07,8,36,0,1,0,0
8775.55,14,1,0,1,0,0
13461.45,4,38,1,0,1,1
14021.25,18,29,1,0,1,1
1082.65,7,15,0,1,0,0
3891.56,9,11,1,1,1,1
9541.35,5,7,1,1,0,1
9175.16,14,13,0,0,1,1
9104.68,19,29,1,0,1,1
3597.72,15,25,1,0,1,1
12875.79,11,13,1,1,1,1
14737.25,12,24,0,1,0,1
13089.93,20,30,0,1,0,0
9269.65,7,19,0,0,0,0
1741.12,7,10,0,0,0,0
13928.3,21,40,0,1,0,0
11163.7,1,35,1,0,1,1
14321.62,19,22,1,0,0,0
13726.48,11,10,0,0,0,0
2316.68,4,12,1,1,0,1
14581.22,13,25,1,1,1,1
736.66,16,17,0,1,0,0
11109.04,20,11,0,1,1,1
13587.49,2,16,1,1,1,1
2191.1,12,13,1,1,1,1
14335.73,20,38,1,0,0,0
11997.68,19,20,1,1,0,1
7962.17,6,37,0,1,0,0
8799.93,8,7,1,1,0,1
11390.62,16,33,1,1,0,1
4987.54,13,40,1,1,1,1
3946.52,2,5,0,0,0,0
10448.11,20,33,1,0,1,1
12781.83,16,33,1,1,0,1
14710.63,21,24,0,1,0,0
13108.57,13,24,0,1,0,0
7493.66,12,28,1,0,0,0
3930.13,2,28,1,0,0,0
5151.06,13,31,0,0,1,0
12213.93,13,40,0,0,1,1
1760.86,18,23,0,1,1,1
5483.81,8,33,0,1,0,0
4771.35,19,2,1,1,0,0
11021.28,9,3,0,1,0,0
1100.09,6,12,1,1,1,1
14529.88,11,11,1,0,0,1
8704.76,13,38,0,1,0,0
2418.11,11,30,1,0,0,0
2212.63,13,36,1,0,0,0
8970.33,12,11,0,0,1,1
7213.31,5,33,1,1,1,1
7821.32,6,24,0,1,1,1
13471.88,20,10,0,1,0,0
4774.57,3,2,0,1,1,1
4692.18,6,32,0,0,1,0
12675.18,4,34,1,1,1,1
13170.52,5,24,0,0,0,0
1241.32,21,14,1,0,0,0
9448.61,12,12,1,0,1,1
14736.09,16,26,1,0,0,0
4071.57,9,27,1,1,1,1
12659.83,10,7,0,1,1,1
10352.64,6,27,1,0,1,1
100.22,7,38,1,1,0,0
12578.34,14,14,0,0,0,0
9461.41,8,6,1,0,0,0
3186.69,20,29,0,0,0,0
6970.13,11,35,1,0,0,0
1986.21,21,23,1,0,1,1
8723.64,15,39,0,0,0,0
9917.01,1,12,0,0,1,1
549.61,14,13,0,0,0,0
11505.03,2,12,0,0,1,1
10134.17,16,3,0,1,0,0
5127.43,0,28,0,1,1,1
11325.87,18,25,1,1,1,1
4120.35,22,0,0,0,1,0
8201.37,23,9,1,0,1,1
13764.77,4,32,0,0,0,0
14384.85,10,8,1,1,1,1
13021.66,12,0,0,0,1,1
8660.63,21,38,0,1,0,0
4661.52,22,19,1,1,0,1
12525.98,23,4,1,1,1,1
7246.69,12,21,0,1,0,0
7157.17,20,9,1,0,0,0
6861.82,1,12,0,0,0,0
7030.02,6,19,0,0,0,0
10908.56,21,30,1,0,0,0
13728.55,12,34,1,0,1,1
3300.39,23,38,0,0,0,0
472.07,22,1,0,0,1,0
7171.7,13,39,0,1,1,1
3093.85,1,15,1,0,0,0
1463.09,0,0,1,1,1,1
1871.91,22,25,0,1,0,0
13252.93,2,15,1,1,0,1
1288.08,2,8,1,0,0,0
5591.92,13,26,1,1,1,1
13046.97,1,18,0,1,1,1
6350.77,22,29,1,0,1,1
13795.86,23,35,1,0,0,0
2245.21,10,5,0,0,1,0
1380.42,7,38,0,0,0,0
7638.21,20,19,1,1,0,1
10156.68,0,39,0,1,0,1
6404.68,1,25,0,1,1,1
8928.11,3,31,1,1,0,1
9369.1,19,13,1,1,0,1
6708.39,10,3,0,1,0,0
11808.71,17,5,0,1,1,1
5016.21,14,40,1,1,0,1
13017.89,21,6,0,1,1,1
13530.36,2,4,1,0,0,1
4750.0,16,38,1,1,0,0
7197.29,12,29,0,1,1,1
4927.92,20,18,0,1,0,0
3054.96,4,36,1,0,0,0
13196.3,0,32,1,1,0,1
5933.3,21,23,0,1,0,0
5800.14,6,37,0,0,1,1
3093.88,10,4,0,1,1,1
10065.07,23,0,0,1,0,1
10132.26,15,8,1,0,1,1
14202.64,17,31,0,0,1,1
5783.48,8,17,1,0,1,1
1279.69,11,20,1,1,0,0
7316.2,7,16,1,1,1,1
14858.12,23,26,1,0,0,1
7035.66,4,34,0,0,1,1
2661.44,12,35,0,0,0,0
7074.11,15,33,1,0,0,0
396.65,23,19,1,0,0,0
7575.16,0,4,0,1,0,1
14528.11,1,17,1,0,0,1
10587.01,3,20,0,0,1,1
9677.44,12,23,0,1,0,0
3825.98,13,36,0,0,0,0
5033.5,1,6,1,0,1,1
11796.96,9,10,0,1,0,1
7812.9,2,2,0,1,1,1
7869.67,19,2,1,0,1,1
8091.32,14,7,0,0,0,0
10923.62,13,21,0,1,0,0
7857.73,4,29,0,0,1,1
4004.09,2,7,0,0,0,0
6942.98,4,25,1,1,1,1
13141.57,7,10,1,0,0,1
3438.76,10,10,0,1,0,0
840.63,10,33,0,0,1,0
14167.5,19,35,0,0,0,0
6125.3,19,32,0,1,1,1
10565.36,11,35,1,0,0,1
9699.96,6,28,0,1,0,0
14260.82,19,4,0,0,0,0
10994.38,5,31,0,1,0,0
4440.35,21,37,1,0,1,1
14223.59,18,10,1,1,0,1
7254.6,16,31,1,1,1,1
3124.65,3,16,0,0,1,0
7288.32,0,8,1,0,0,0
11840.71,3,33,0,0,1,1
13003.8,15,32,1,0,0,0
8065.09,12,14,0,0,0,0
2370.48,8,10,1,1,1,1
4636.74,18,40,1,0,1,1
4585.51,9,28,1,1,1,1
1203.74,4,27,1,0,1,1
10649.93,23,13,0,1,1,1
13407.23,11,35,0,1,0,0
14253.45,13,32,1,0,1,1
2324.03,12,28,1,1,0,1
12022.25,19,10,0,0,1,1
6954.32,22,16,0,1,0,0
4050.87,5,4,0,0,1,0
7492.74,7,20,1,0,1,1
12746.16,4,16,0,1,0,1
2245.02,14,25,1,1,1,1
345.99,21,27,0,1,1,1
14253.04,2,39,0,1,1,1
10687.91,10,36,0,1,0,0
9215.99,6,25,1,0,0,0
10733.36,2,10,1,0,0,1
7196.95,12,23,1,0,0,0
13484.93,2,2,1,1,0,1
14098.32,7,21,0,0,0,0
11425.9,13,20,0,1,0,0
12904.13,9,26,0,1,1,1
8931.76,21,2,0,1,1,1
2502.57,7,39,0,1,0,0
9924.15,17,37,0,0,0,0
13938.83,14,18,1,1,0,1
8067.46,7,29,0,1,1,1
1801.35,18,3,1,1,0,0
8148.78,17,9,1,0,1,1
10709.74,5,40,0,1,0,0
13292.32,5,23,1,0,0,0
7949.0,6,9,1,1,1,1
6877.85,18,13,0,0,0,0
14215.94,15,11,1,1,1,1
1701.01,6,36,1,0,1,1
7892.44,16,37,1,0,0,0
11817.08,14,3,0,0,1,1
7907.82,11,30,1,0,0,0
10212.64,14,0,0,1,1,1
9245.23,4,32,1,0,1,1
5884.99,3,5,1,1,1,1
360.74,22,14,1,0,1,1
8345.38,7,21,1,0,1,1
14396.49,11,8,0,0,1,1
1223.54,18,7,0,0,0,0
10315.88,12,16,0,1,1,1
2883.63,11,35,1,1,1,1
6141.76,21,19,0,0,1,1
3880.57,23,39,0,1,1,1
11977.75,17,18,0,1,0,0
10100.25,7,25,0,0,0,0
6857.14,3,11,1,0,0,1
11456.31,19,5,1,1,1,1
9790.77,22,40,1,0,0,0
9891.72,17,23,0,0,0,0
13480.14,9,27,1,0,1,1
6530.8,6,11,0,0,0,0
14626.93,13,21,1,0,0,0
7581.8,0,30,0,0,1,1
14139.08,19,25,1,0,1,1
3107.18,4,7,0,1,0,0
8796.6,5,39,1,0,0,0
833.23,18,9,0,1,0,0
12735.6,12,4,1,1,1,1
5812.48,22,14,1,1,1,1
1985.9,9,2,1,0,1,1
180.84,16,5,1,0,1,1
2052.97,6,40,0,0,1,0
5911.19,21,28,0,0,0,0
8772.27,8,4,0,1,0,1
5652.9,22,8,0,1,1,1
12185.12,18,35,1,0,0,0
9679.24,8,26,1,1,0,1
4869.77,8,39,1,0,1,1
2661.3,12,40,0,0,0,0
12991.89,7,35,1,0,1,1
475.3,12,3,0,0,0,0
9132.97,15,6,1,0,0,0
3412.63,3,10,0,0,0,0
13649.78,2,3,0,1,1,1
13413.31,10,15,0,1,0,0
3360.3,5,19,0,0,0,0
11619.81,4,12,0,1,0,1
2769.18,20,12,1,1,0,0
13460.38,11,16,1,1,0,1
4012.87,23,22,0,0,0,0
9806.91,12,29,1,0,0,0
9223.76,21,7,1,1,1,1
6416.15,0,30,0,1,1,1
1156.42,0,9,1,0,0,0
3222.69,20,35,1,0,0,0
6733.97,23,24,0,0,0,0
2333.68,17,3,1,0,1,1
12027.41,23,40,1,0,1,1
9304.44,19,23,0,0,0,0
1654.0,2,4,0,0,0,0
12109.99,6,36,1,0,0,0
3640.68,21,17,1,1,1,1
14331.67,11,9,1,1,0,1
6465.15,0,38,1,0,1,1
12524.07,11,32,0,1,0,1
14571.17,1,30,0,1,0,1
3849.41,13,4,0,0,1,0
1098.09,16,2,0,1,0,0
13886.78,20,38,0,0,0,0
4652.51,7,32,0,1,1,1
4064.83,0,34,0,1,0,0
7857.32,0,27,1,0,0,1
9803.8,3,29,0,1,0,1
13833.49,4,35,0,1,0,1
2920.9,3,7,1,1,1,1
13737.63,14,20,1,1,0,1
4766.35,21,9,0,0,0,0
4262.35,8,35,0,0,1,0
4256.63,9,17,1,0,0,0
4678.61,5,29,0,1,1,1
13399.27,1,32,0,1,1,1
12296.28,23,34,1,0,1,1
7760.93,14,39,1,0,1,1
2358.39,15,13,1,1,1,1
4543.98,10,7,0,1,1,1
8040.11,10,7,0,0,1,1
7039.14,13,28,1,1,0,1
4778.44,20,6,1,0,0,0
12573.74,4,38,0,1,0,1
3423.38,1,22,1,0,0,0
9610.27,11,19,0,0,1,1
5203.91,7,18,1,0,0,0
14109.63,11,22,1,0,1,1
1481.46,10,13,1,0,1,1
5706.97,23,35,0,0,0,0
9956.68,22,1,0,1,1,1
13036.25,22,1,0,0,1,1
516.74,9,6,1,0,1,1
1891.93,22,12,0,0,1,0
9950.71,6,24,0,0,0,0
11257.56,21,26,0,0,1,1
11752.74,2,16,1,0,0,1
1170.64,2,21,1,0,0,0
14750.93,17,9,1,1,1,1
11873.75,22,19,1,0,1,1
2690.39,3,25,0,1,1,1
9181.82,8,3,0,1,1,1
6534.7,18,32,0,1,0,0
3395.16,14,40,1,0,0,0
11906.08,5,24,1,0,1,1
9639.98,15,27,1,1,0,1
691.92,16,6,0,1,1,1
4882.53,11,17,1,0,1,1
9477.96,4,30,1,1,1,1
11497.35,21,9,1,0,0,0
2592.33,20,31,1,0,0,0
180.04,13,22,1,0,1,1
7794.01,6,16,0,0,0,0
6132.17,2,15,0,1,0,0
6818.48,18,0,0,0,0,0
9281.04,4,17,1,1,1,1
11456.07,6,35,1,0,0,0
9765.67,13,12,0,1,1,1
1858.92,11,30,1,0,0,0
4433.45,9,39,1,1,1,1
6329.08,23,12,0,0,1,0
13122.9,12,22,1,0,1,1
10120.21,6,28,1,1,0,1
7447.36,10,5,0,1,0,0
140.03,9,6,0,1,1,1
3536.23,4,9,0,0,0,0
2881.06,23,29,1,1,0,0
6909.85,15,39,1,0,1,1
11974.02,13,18,0,0,0,0
3886.35,9,16,0,1,0,0
5243.55,10,1,0,1,1,1
11562.41,22,0,0,0,0,0
6226.75,22,17,0,0,1,0
14152.37,3,21,0,0,0,0
13696.73,8,32,1,1,0,1
10157.06,10,31,1,0,0,1
6738.34,21,34,1,0,1,1
5849.34,7,2,0,1,1,1
1423.87,0,6,0,0,1,0
5169.75,5,3,1,0,0,0
310.35,18,4,1,1,1,1
11613.14,22,13,1,0,1,1
10066.65,15,25,1,1,0,1
11177.37,11,0,0,0,1,1
6584.13,5,6,1,1,0,1
157.52,22,31,1,0,1,1
6387.84,12,2,0,0,1,0
9912.78,13,38,0,1,0,0
10541.81,22,31,0,0,0,0
10938.24,20,20,1,1,0,1
9955.78,7,34,1,0,0,1
1943.21,21,28,0,1,0,0
1243.09,2,3,1,1,1,1
4417.71,6,4,0,0,0,0
13128.08,4,10,1,0,1,1
11002.15,11,37,1,1,0,1
1518.72,19,38,0,0,0,0
10073.69,16,30,0,1,1,1
9608.98,12,37,1,1,1,1
4168.37,3,13,0,1,1,1
13725.08,14,18,1,0,0,0
3052.28,8,40,0,0,1,0
13829.45,13,22,1,1,0,1
8661.78,8,5,0,1,0,0
4861.45,17,11,0,0,0,0
14972.17,14,3,1,0,0,1
2594.65,16,27,1,1,0,0
6572.99,0,1,1,0,0,1
6416.25,14,36,0,0,0,0
11684.28,2,22,0,1,0,1
3467.18,15,23,1,1,0,0
1768.42,9,13,1,0,1,1
12889.04,21,27,0,0,0,0
6767.54,15,13,0,0,1,0
1929.96,13,13,0,1,1,1
3366.43,3,14,0,0,0,0
4476.16,15,5,1,1,0,1
7670.18,0,15,0,0,0,0
1724.67,19,28,1,0,1,1
1800.91,19,7,1,1,0,0
10919.19,15,38,0,0,0,0
6520.39,4,23,1,0,1,1
2239.27,7,34,0,1,0,0
729.13,7,40,0,0,1,0
11880.34,8,2,0,0,1,1
4755.59,23,36,0,0,0,0
676.35,20,9,1,1,1,1
12649.6,17,27,1,1,1,1
4878.4,14,39,0,0,1,0
11991.91,0,23,1,1,1,1
10194.81,14,4,1,1,1,1
6559.87,16,31,0,0,0,0
10436.55,12,32,0,1,0,1
3207.66,4,25,0,1,1,1
3751.38,23,1,0,0,0,0
9129.49,12,37,1,0,1,1
9429.33,5,7,0,0,0,0
4863.53,17,40,1,0,1,1
6101.66,4,40,1,1,1,1
12590.54,4,20,1,1,0,1
4771.72,3,4,1,1,0,1
9595.64,22,36,0,1,0,0
7017.51,2,25,0,1,0,1
5828.2,11,24,0,1,0,0
9786.72,14,13,0,0,1,1
1559.32,1,12,1,0,1,1
6847.86,18,1,1,0,1,1
8676.17,2,28,1,1,1,1
2799.49,14,15,0,0,1,0
11022.11,17,15,1,0,1,1
1019.91,18,29,1,1,1,1
14151.59,2,23,0,0,0,0
8068.77,17,33,1,0,0,1
6492.87,2,17,0,1,0,0
7475.41,0,4,1,0,0,0
9888.56,16,12,0,0,1,1
4920.16,21,20,1,0,1,1
3062.02,14,33,0,1,0,0
10990.87,7,3,0,1,0,1
13800.59,8,7,1,1,1,1
4715.55,18,35,1,0,0,0
13362.58,12,34,0,1,0,0
13203.86,16,4,1,0,1,1
5479.61,7,28,0,1,1,1
2704.29,5,2,1,1,0,1
11984.18,23,19,0,0,1,1
7645.22,13,32,1,0,1,1
5947.63,2,1,1,0,0,0
13552.53,5,22,0,0,1,1
9257.47,3,14,1,1,1,1
14628.62,21,12,0,0,0,0
3844.33,18,24,0,1,1,1
4416.22,10,20,0,1,1,1
321.36,6,18,0,1,0,0
13327.81,5,18,0,1,0,0
12048.22,14,5,0,0,1,1
4725.83,6,0,0,1,0,0
1110.07,22,35,0,1,1,1
2314.7,11,14,1,1,1,1
5176.15,2,13,1,1,0,1
8443.59,5,19,1,1,0,1
786.64,16,40,1,0,0,0
1846.63,1,39,0,0,1,0
10733.65,21,24,1,1,0,1
1170.41,15,23,1,0,1,1
9325.61,16,10,0,1,1,1
7465.64,2,26,0,0,0,0
191.27,4,10,1,0,0,0
5801.53,10,9,0,0,1,0
8944.3,3,11,1,0,0,1
10125.19,5,32,1,0,1,1
8469.33,7,20,0,1,0,0
7916.07,0,38,0,0,0,0
2015.34,3,0,1,1,1,1
13642.21,9,19,1,1,0,1
13242.67,1,29,0,0,0,0
11181.3,22,7,1,1,0,1
14191.2,4,15,1,0,1,1
12167.85,1,29,0,0,1,1
13777.12,11,40,1,0,0,0
1302.7,11,14,0,0,1,0
12714.49,21,0,1,0,0,1
11077.07,23,26,0,0,0,0
14902.3,8,11,0,0,1,1
4233.98,5,28,1,0,0,0
4329.52,1,21,1,1,1,1
277.77,7,5,0,0,1,0
12001.7,0,7,1,0,0,1
11943.65,23,35,1,0,1,1
12984.32,13,11,0,1,1,1
